ticker,name,exchange,currency,price,market_cap_usd,dollar_volume_usd,first_trade,fifty_two_week_high,pulled,source
SBAC,SBA Communications Corporation,NMS,USD,191.52,20317995008.0,191520192.0,1999-06-16,224.46,2026-09-04,Yahoo Finance screener via yfinance
WWD,"Woodward, Inc.",NMS,USD,342.56,20226736128.0,249291874.0,1994-04-04,450.92,2026-09-04,Yahoo Finance screener via yfinance
NI,NiSource Inc.,NYQ,USD,41.66,19978473472.0,214253131.0,1973-02-21,49.21,2026-09-04,Yahoo Finance screener via yfinance
ENTG,"Entegris, Inc.",NMS,USD,130.7,19970959360.0,395251700.0,2000-07-11,186.94,2026-09-04,Yahoo Finance screener via yfinance
PR,Permian Resources Corporation,NYQ,USD,23.74,19883603968.0,238489262.0,2016-04-15,24.09,2026-09-04,Yahoo Finance screener via yfinance
SNA,Snap-on Incorporated,NYQ,USD,384.19,19873044480.0,131506316.0,1973-02-21,423.02,2026-09-04,Yahoo Finance screener via yfinance
SSNC,"SS&C Technologies Holdings, Inc.",NMS,USD,84.63,19858851840.0,158704523.0,2010-03-31,90.26,2026-09-04,Yahoo Finance screener via yfinance
MTSI,"MACOM Technology Solutions Holdings, Inc.",NMS,USD,259.95,19852623872.0,413582010.0,2012-03-15,418.9,2026-09-04,Yahoo Finance screener via yfinance
BEKE,KE Holdings Inc.,NYQ,USD,17.91,19747475456.0,71054594.0,2020-08-13,20.98,2026-09-04,Yahoo Finance screener via yfinance
TOST,"Toast, Inc.",NYQ,USD,33.93,19611539456.0,380815187.0,2021-09-22,42.15,2026-09-04,Yahoo Finance screener via yfinance
VTRS,Viatris Inc.,NMS,USD,16.94,19457130496.0,164930940.0,1980-03-17,18.39,2026-09-04,Yahoo Finance screener via yfinance
IP,International Paper Company,NYQ,USD,36.44,19297525760.0,192256711.0,1962-01-02,50.25,2026-09-04,Yahoo Finance screener via yfinance
CDW,CDW Corporation,NMS,USD,153.92,19242682368.0,297690207.0,2013-06-27,171.55,2026-09-04,Yahoo Finance screener via yfinance
ESS,"Essex Property Trust, Inc.",NYQ,USD,278.65,19208148992.0,132645759.0,1994-06-07,303.35,2026-09-04,Yahoo Finance screener via yfinance
PKX,POSCO Holdings Inc.,NYQ,USD,63.13,19095758848.0,23083232.0,1994-10-14,92.4,2026-09-04,Yahoo Finance screener via yfinance
VIV,Telefônica Brasil S.A.,NYQ,USD,11.89,18997880832.0,16062796.0,1998-11-16,17.26,2026-09-04,Yahoo Finance screener via yfinance
GPC,Genuine Parts Company,NYQ,USD,137.62,18972260352.0,228084645.0,1980-03-17,151.57,2026-09-04,Yahoo Finance screener via yfinance
LUV,Southwest Airlines Co.,NYQ,USD,38.73,18947033088.0,217793275.0,1980-01-02,55.11,2026-09-04,Yahoo Finance screener via yfinance
EVRG,"Evergy, Inc.",NMS,USD,81.93,18890369024.0,167092138.0,1973-02-21,88.62,2026-09-04,Yahoo Finance screener via yfinance
DINO,HF Sinclair Corporation,NYQ,USD,106.15,18871756800.0,280925232.0,1980-03-17,108.25,2026-09-04,Yahoo Finance screener via yfinance
ZBH,"Zimmer Biomet Holdings, Inc.",NYQ,USD,98.92,18867773440.0,218960508.0,2001-07-25,106.88,2026-09-04,Yahoo Finance screener via yfinance
WF,Woori Financial Group Inc.,NYQ,USD,77.36,18773614592.0,11809700.0,2003-10-01,84.71,2026-09-04,Yahoo Finance screener via yfinance
GEN,Gen Digital Inc.,NMS,USD,31.33,18753730560.0,176165739.0,1989-06-23,31.6457,2026-09-04,Yahoo Finance screener via yfinance
MTZ,"MasTec, Inc.",NYQ,USD,232.28,18653233152.0,323636421.0,1973-02-21,441.43,2026-09-04,Yahoo Finance screener via yfinance
OWL,Blue Owl Capital Inc.,NYQ,USD,11.84,18555133952.0,242469714.0,2020-12-14,19.289,2026-09-04,Yahoo Finance screener via yfinance
U,Unity Software Inc.,NYQ,USD,42.08,18518943744.0,395895162.0,2020-09-18,52.15,2026-09-04,Yahoo Finance screener via yfinance
BBY,"Best Buy Co., Inc.",NYQ,USD,87.49,18440015872.0,334907783.0,1985-04-18,91.27,2026-09-04,Yahoo Finance screener via yfinance
NTNX,"Nutanix, Inc.",NMS,USD,68.08,18403420160.0,220627060.0,2016-09-30,82.42,2026-09-04,Yahoo Finance screener via yfinance
OVV,Ovintiv Inc.,NYQ,USD,65.91,18230706176.0,216531355.0,2002-04-08,67.51,2026-09-04,Yahoo Finance screener via yfinance
TSN,"Tyson Foods, Inc.",NYQ,USD,51.76,18209245184.0,168425850.0,1980-03-17,69.48,2026-09-04,Yahoo Finance screener via yfinance
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,NYQ,USD,5.13,18040700928.0,42120799.0,2002-05-10,7.158,2026-09-04,Yahoo Finance screener via yfinance
TSCO,Tractor Supply Company,NMS,USD,34.6,18027986944.0,393294221.0,1994-02-17,60.87,2026-09-04,Yahoo Finance screener via yfinance
PAA,"Plains All American Pipeline, L.P.",NMS,USD,25.525,18009583616.0,61744439.0,1998-11-18,25.97,2026-09-04,Yahoo Finance screener via yfinance
WSP.TO,WSP Global Inc.,TOR,CAD,184.07,17994909442.0,82037579.0,2014-01-07,291.46,2026-09-04,Yahoo Finance screener via yfinance
MGA,Magna International Inc.,NYQ,USD,67.09,17947906048.0,83458216.0,1984-10-05,73.22,2026-09-04,Yahoo Finance screener via yfinance
EWBC,"East West Bancorp, Inc.",NMS,USD,130.61,17895118848.0,112747907.0,1999-02-03,137.47,2026-09-04,Yahoo Finance screener via yfinance
TOU.TO,Tourmaline Oil Corp.,TOR,CAD,63.29,17834581980.0,118960086.0,2010-11-23,70.57,2026-09-04,Yahoo Finance screener via yfinance
LUG.TO,Lundin Gold Inc.,TOR,CAD,101.58,17811830385.0,44528611.0,1996-08-08,124.15166,2026-09-04,Yahoo Finance screener via yfinance
WIT,Wipro Limited,NYQ,USD,1.8,17806977024.0,18621929.0,2000-10-19,3.09,2026-09-04,Yahoo Finance screener via yfinance
ASND,Ascendis Pharma A/S,NMS,USD,271.12,17783527424.0,178507035.0,2015-01-28,282.15,2026-09-04,Yahoo Finance screener via yfinance
FLUT,Flutter Entertainment plc,NYQ,USD,102.34,17759991808.0,300840097.0,2002-10-04,297.225,2026-09-04,Yahoo Finance screener via yfinance
DD,"DuPont de Nemours, Inc.",NYQ,USD,131.13,17708185600.0,190346866.0,1972-06-01,157.98,2026-09-04,Yahoo Finance screener via yfinance
NDSN,Nordson Corporation,NMS,USD,317.49,17683992576.0,127938945.0,1980-03-18,339.12,2026-09-04,Yahoo Finance screener via yfinance
LNT,Alliant Energy Corporation,NMS,USD,68.0,17631358976.0,168828360.0,1973-02-21,78.81,2026-09-04,Yahoo Finance screener via yfinance
FTV,Fortive Corporation,NYQ,USD,57.57,17387122688.0,153943447.0,2016-07-05,64.56,2026-09-04,Yahoo Finance screener via yfinance
APG,APi Group Corporation,NYQ,USD,40.03,17299376128.0,114561777.0,2020-04-29,49.99,2026-09-04,Yahoo Finance screener via yfinance
J,Jacobs Solutions Inc.,NYQ,USD,147.54,17267875840.0,153903843.0,1980-03-17,168.44,2026-09-04,Yahoo Finance screener via yfinance
SITM,SiTime Corporation,NGM,USD,574.465,17208397824.0,299626582.0,2019-11-20,901.81,2026-09-04,Yahoo Finance screener via yfinance
NLY,"Annaly Capital Management, Inc.",NYQ,USD,22.83,17207300096.0,169100486.0,1997-10-08,24.52,2026-09-04,Yahoo Finance screener via yfinance
JHX,James Hardie Industries plc,NYQ,USD,29.63,17200881664.0,215017591.0,2001-10-22,31.36,2026-09-04,Yahoo Finance screener via yfinance
ROL,"Rollins, Inc.",NYQ,USD,35.71,17181702144.0,183463517.0,1980-03-17,66.14,2026-09-04,Yahoo Finance screener via yfinance
CHRW,"C.H. Robinson Worldwide, Inc.",NMS,USD,146.685,17140326400.0,255330179.0,1997-10-16,210.33,2026-09-04,Yahoo Finance screener via yfinance
FUTU,Futu Holdings Limited,NGM,USD,122.01,17105130496.0,199358240.0,2019-03-08,202.53,2026-09-04,Yahoo Finance screener via yfinance
NVR,"NVR, Inc.",NYQ,USD,6373.95,17070413824.0,201455064.0,1985-07-22,8618.28,2026-09-04,Yahoo Finance screener via yfinance
BEN,Franklin Templeton Inc.,NYQ,USD,33.55,17045979136.0,141990008.0,1983-09-23,36.28,2026-09-04,Yahoo Finance screener via yfinance
CG,The Carlyle Group Inc.,NMS,USD,47.75,17014891520.0,174198542.0,2012-05-03,69.85,2026-09-04,Yahoo Finance screener via yfinance
ZBRA,Zebra Technologies Corporation,NMS,USD,357.5,16913560576.0,283260835.0,1991-08-15,386.23,2026-09-04,Yahoo Finance screener via yfinance
INVH,Invitation Homes Inc.,NYQ,USD,28.45,16900495360.0,133774005.0,2017-02-01,30.893,2026-09-04,Yahoo Finance screener via yfinance
BSAC,Banco Santander-Chile,NYQ,USD,35.86,16894195712.0,11915453.0,1994-10-31,37.72,2026-09-04,Yahoo Finance screener via yfinance
GWRE,"Guidewire Software, Inc.",NYQ,USD,202.86,16889387008.0,314582711.0,2012-01-25,272.6,2026-09-04,Yahoo Finance screener via yfinance
MKSI,MKS Inc.,NMS,USD,249.65,16880722944.0,358354351.0,1999-03-30,447.62,2026-09-04,Yahoo Finance screener via yfinance
CLH,"Clean Harbors, Inc.",NYQ,USD,318.65,16820656128.0,149901245.0,1987-11-24,335.94,2026-09-04,Yahoo Finance screener via yfinance
RGA,"Reinsurance Group of America, Incorporated",NYQ,USD,255.91,16711349248.0,91638300.0,2008-09-12,257.8084,2026-09-04,Yahoo Finance screener via yfinance
JLL,Jones Lang LaSalle Incorporated,NYQ,USD,362.3,16668591104.0,131461280.0,1997-07-17,393.84,2026-09-04,Yahoo Finance screener via yfinance
BALL,Ball Corporation,NYQ,USD,62.93,16657782784.0,144175839.0,1973-02-21,68.29,2026-09-04,Yahoo Finance screener via yfinance
NWSA,News Corporation,NMS,USD,30.945,16610620416.0,147784408.0,2013-06-19,31.66,2026-09-04,Yahoo Finance screener via yfinance
LDOS,"Leidos Holdings, Inc.",NYQ,USD,132.36,16610148352.0,214141141.0,2006-10-17,205.77,2026-09-04,Yahoo Finance screener via yfinance
WY,Weyerhaeuser Company,NYQ,USD,23.04,16605758464.0,124468946.0,1973-05-03,27.75,2026-09-04,Yahoo Finance screener via yfinance
MEDP,"Medpace Holdings, Inc.",NMS,USD,593.39,16562497536.0,179404346.0,2016-08-11,677.9,2026-09-04,Yahoo Finance screener via yfinance
RYAN,"Ryan Specialty Holdings, Inc.",NYQ,USD,42.34,16512857088.0,93861471.0,2021-07-22,59.185,2026-09-04,Yahoo Finance screener via yfinance
WCC,"WESCO International, Inc.",NYQ,USD,338.37,16489736192.0,214359764.0,1999-05-12,385.37,2026-09-04,Yahoo Finance screener via yfinance
IEX,IDEX Corporation,NYQ,USD,223.1,16446909440.0,151274294.0,1989-06-02,243.8,2026-09-04,Yahoo Finance screener via yfinance
IREN,IREN Limited,NMS,USD,41.65,16412544000.0,1858245113.0,2021-11-17,76.87,2026-09-04,Yahoo Finance screener via yfinance
PTC,PTC Inc.,NMS,USD,150.08,16284620800.0,253234486.0,1989-12-08,215.49,2026-09-04,Yahoo Finance screener via yfinance
TRU,TransUnion,NYQ,USD,84.92,16270671872.0,200233123.0,2015-06-25,95.505,2026-09-04,Yahoo Finance screener via yfinance
BURL,"Burlington Stores, Inc.",NYQ,USD,258.56,16241497088.0,236141814.0,2013-10-02,378.33,2026-09-04,Yahoo Finance screener via yfinance
LSCC,Lattice Semiconductor Corporation,NMS,USD,113.63,16138899456.0,207119992.0,1989-11-09,157.01,2026-09-04,Yahoo Finance screener via yfinance
NBIX,"Neurocrine Biosciences, Inc.",NMS,USD,158.35,16096148480.0,196045693.0,1996-05-23,186.12,2026-09-04,Yahoo Finance screener via yfinance
TIGO,Millicom International Cellular S.A.,NMS,USD,95.91,16085066752.0,138354875.0,2019-01-09,107.13,2026-09-04,Yahoo Finance screener via yfinance
JAZZ,Jazz Pharmaceuticals plc,NMS,USD,247.565,16070577152.0,226438793.0,2007-06-01,266.38,2026-09-04,Yahoo Finance screener via yfinance
KIM,Kimco Realty Corporation,NYQ,USD,23.92,16045282304.0,117976526.0,1991-11-22,26.65,2026-09-04,Yahoo Finance screener via yfinance
WPC,W. P. Carey Inc.,NYQ,USD,70.27,16008014848.0,101000266.0,1998-01-21,77.22,2026-09-04,Yahoo Finance screener via yfinance
WCP.TO,Whitecap Resources Inc.,TOR,CAD,18.12,15976410781.0,70481208.0,2002-01-17,18.44,2026-09-04,Yahoo Finance screener via yfinance
ZTO,ZTO Express (Cayman) Inc.,NYQ,USD,20.91,15848073216.0,34818391.0,2016-10-27,26.2,2026-09-04,Yahoo Finance screener via yfinance
IONQ,"IonQ, Inc.",NYQ,USD,39.02,15808393216.0,849205488.0,2021-01-04,84.64,2026-09-04,Yahoo Finance screener via yfinance
AGI,Alamos Gold Inc.,NYQ,USD,37.69,15777202176.0,184911851.0,2003-05-02,55.41,2026-09-04,Yahoo Finance screener via yfinance
GFL,GFL Environmental Inc.,NYQ,USD,43.48,15691511808.0,119458387.0,2020-03-03,48.57,2026-09-04,Yahoo Finance screener via yfinance
CX,"CEMEX, S.A.B. de C.V.",NYQ,USD,10.87,15684892672.0,63877762.0,1999-09-15,13.67,2026-09-04,Yahoo Finance screener via yfinance
ALB,Albemarle Corporation,NYQ,USD,132.16,15595548672.0,303954916.0,1994-02-22,221.0,2026-09-04,Yahoo Finance screener via yfinance
H,Hyatt Hotels Corporation,NYQ,USD,165.39,15585813504.0,137975119.0,2009-11-05,206.86,2026-09-04,Yahoo Finance screener via yfinance
PFGC,Performance Food Group Company,NYQ,USD,99.15,15573735424.0,162692459.0,2015-09-30,117.475,2026-09-04,Yahoo Finance screener via yfinance
EDV.TO,Endeavour Mining plc,TOR,CAD,89.03,15560476868.0,28025237.0,1996-08-08,98.71,2026-09-04,Yahoo Finance screener via yfinance
RBC,RBC Bearings Incorporated,NYQ,USD,490.78,15537723392.0,126110338.0,2005-08-10,667.69,2026-09-04,Yahoo Finance screener via yfinance
TYL,"Tyler Technologies, Inc.",NYQ,USD,379.27,15531967488.0,349992632.0,1980-03-17,566.58,2026-09-04,Yahoo Finance screener via yfinance
GIB,CGI Inc.,NYQ,USD,74.84,15497523200.0,35024222.0,1998-10-07,97.5,2026-09-04,Yahoo Finance screener via yfinance
CRBG,"Corebridge Financial, Inc.",NYQ,USD,34.75,15490458624.0,156345984.0,2022-09-16,34.81,2026-09-04,Yahoo Finance screener via yfinance
APA,APA Corporation,NMS,USD,44.18,15478530048.0,244356046.0,1979-05-15,45.66,2026-09-04,Yahoo Finance screener via yfinance
WMG,Warner Music Group Corp.,NMS,USD,29.55,15457893376.0,60314150.0,2020-06-03,35.42,2026-09-04,Yahoo Finance screener via yfinance
EMA.TO,Emera Incorporated,TOR,CAD,69.31,15437236585.0,56082628.0,1995-01-12,77.99,2026-09-04,Yahoo Finance screener via yfinance
ONTO,Onto Innovation Inc.,NYQ,USD,252.46,15431223296.0,310865611.0,2019-10-28,386.46,2026-09-04,Yahoo Finance screener via yfinance
RBA,"RB Global, Inc.",NYQ,USD,83.27,15421603840.0,127329489.0,1998-03-10,119.58,2026-09-04,Yahoo Finance screener via yfinance
KEP,Korea Electric Power Corporation,NYQ,USD,12.0,15407138816.0,13706400.0,1994-10-27,23.41,2026-09-04,Yahoo Finance screener via yfinance
LAMR,Lamar Advertising Company,NMS,USD,151.55,15389854720.0,95592436.0,1996-08-02,166.33,2026-09-04,Yahoo Finance screener via yfinance
PNFP,"Pinnacle Financial Partners, Inc.",NYQ,USD,101.37,15318288384.0,124925550.0,2000-08-22,110.33,2026-09-04,Yahoo Finance screener via yfinance
DT,"Dynatrace, Inc.",NYQ,USD,52.76,15312474112.0,309726314.0,2019-08-01,54.835,2026-09-04,Yahoo Finance screener via yfinance
AKAM,"Akamai Technologies, Inc.",NMS,USD,106.5,15305819136.0,388858338.0,1999-10-29,165.45,2026-09-04,Yahoo Finance screener via yfinance
T.TO,TELUS Corporation,TOR,CAD,13.4,15304124902.0,90527298.0,1995-01-12,22.97,2026-09-04,Yahoo Finance screener via yfinance
EQX.TO,Equinox Gold Corp.,TOR,CAD,18.07,15297597927.0,58939629.0,2014-07-02,25.87,2026-09-04,Yahoo Finance screener via yfinance
MAA,"Mid-America Apartment Communities, Inc.",NYQ,USD,128.56,15293984768.0,129909366.0,1994-01-28,146.41,2026-09-04,Yahoo Finance screener via yfinance
UNM,Unum Group,NYQ,USD,96.57,15287687168.0,144517874.0,1986-11-06,96.57,2026-09-04,Yahoo Finance screener via yfinance
HST,"Host Hotels & Resorts, Inc.",NMS,USD,21.99,15277034496.0,212935085.0,1980-03-17,25.71,2026-09-04,Yahoo Finance screener via yfinance
SUI,"Sun Communities, Inc.",NYQ,USD,119.85,15143370752.0,208321712.0,1993-12-09,137.85,2026-09-04,Yahoo Finance screener via yfinance
BEP,Brookfield Renewable Partners L.P.,NYQ,USD,31.1,15129231360.0,27319764.0,2005-11-15,38.12,2026-09-04,Yahoo Finance screener via yfinance
ARMK,Aramark,NYQ,USD,57.28,15100441600.0,144835000.0,2013-12-12,62.65,2026-09-04,Yahoo Finance screener via yfinance
OHI,"Omega Healthcare Investors, Inc.",NYQ,USD,47.04,15019744256.0,95473560.0,1992-08-07,52.39,2026-09-04,Yahoo Finance screener via yfinance
LECO,"Lincoln Electric Holdings, Inc.",NMS,USD,273.83,14925309952.0,115118406.0,1994-04-07,310.0,2026-09-04,Yahoo Finance screener via yfinance
DOC,"Healthpeak Properties, Inc.",NYQ,USD,21.03,14909161472.0,126628843.0,1985-05-23,22.95,2026-09-04,Yahoo Finance screener via yfinance
YUMC,"Yum China Holdings, Inc.",NYQ,USD,43.69,14867343360.0,73625208.0,2016-10-17,58.39,2026-09-04,Yahoo Finance screener via yfinance
EG,"Everest Group, Ltd.",NYQ,USD,386.25,14809881600.0,146345104.0,1995-10-03,401.07,2026-09-04,Yahoo Finance screener via yfinance
BBIO,"BridgeBio Pharma, Inc.",NMS,USD,75.41,14742127616.0,229636798.0,2019-06-27,93.415,2026-09-04,Yahoo Finance screener via yfinance
BWXT,"BWX Technologies, Inc.",NYQ,USD,160.25,14682423296.0,161312778.0,2010-08-02,241.82,2026-09-04,Yahoo Finance screener via yfinance
EXEL,"Exelixis, Inc.",NMS,USD,59.13,14651331584.0,151189734.0,2000-04-17,59.72,2026-09-04,Yahoo Finance screener via yfinance
TLN,Talen Energy Corporation,NMS,USD,305.52,14638764032.0,262529670.0,2023-06-02,451.28,2026-09-04,Yahoo Finance screener via yfinance
SGI,Somnigroup International Inc.,NYQ,USD,69.52,14624608256.0,210501694.0,2003-12-18,98.56,2026-09-04,Yahoo Finance screener via yfinance
EQH,"Equitable Holdings, Inc.",NYQ,USD,53.54,14603880448.0,167546684.0,2018-05-10,55.15,2026-09-04,Yahoo Finance screener via yfinance
TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,NYQ,USD,14.81,14599837696.0,13371149.0,1995-11-14,23.52,2026-09-04,Yahoo Finance screener via yfinance
RVTY,"Revvity, Inc.",NYQ,USD,130.63,14576532480.0,197116751.0,1973-02-21,133.0,2026-09-04,Yahoo Finance screener via yfinance
SWK,"Stanley Black & Decker, Inc.",NYQ,USD,96.5,14573106176.0,171705345.0,1980-03-17,104.68,2026-09-04,Yahoo Finance screener via yfinance
IGM.TO,IGM Financial Inc.,TOR,CAD,87.0,14566159385.0,27901964.0,1995-01-12,92.01,2026-09-04,Yahoo Finance screener via yfinance
LOGI,Logitech International S.A.,NMS,USD,101.71,14563685376.0,102351180.0,1997-03-27,129.66,2026-09-04,Yahoo Finance screener via yfinance
IVZ,Invesco Ltd.,NYQ,USD,32.71,14441457664.0,160201150.0,1995-08-25,33.66,2026-09-04,Yahoo Finance screener via yfinance
PAG,"Penske Automotive Group, Inc.",NYQ,USD,219.62,14420879360.0,84201210.0,1996-10-23,227.0,2026-09-04,Yahoo Finance screener via yfinance
ARCC,Ares Capital Corporation,NMS,USD,20.01,14367637504.0,92712993.0,2004-10-05,22.51,2026-09-04,Yahoo Finance screener via yfinance
SKM,"SK Telecom Co., Ltd.",NYQ,USD,37.28,14311420928.0,91957905.0,1996-06-27,47.18,2026-09-04,Yahoo Finance screener via yfinance
HTHT,H World Group Limited,NMS,USD,46.34,14250653696.0,79918844.0,2010-03-26,56.64,2026-09-04,Yahoo Finance screener via yfinance
HL,Hecla Mining Company,NYQ,USD,21.21,14248208384.0,773998077.0,1980-03-17,34.17,2026-09-04,Yahoo Finance screener via yfinance
REG,Regency Centers Corporation,NMS,USD,75.92,14193906688.0,106193631.0,1993-10-29,83.66,2026-09-04,Yahoo Finance screener via yfinance
AIZ,"Assurant, Inc.",NYQ,USD,287.71,14190941184.0,108817676.0,2004-02-05,303.94,2026-09-04,Yahoo Finance screener via yfinance
FN,Fabrinet,NYQ,USD,395.0,14154771456.0,389869740.0,2010-06-25,748.89,2026-09-04,Yahoo Finance screener via yfinance
MKC,"McCormick & Company, Incorporated",NYQ,USD,52.58,14136215552.0,195961454.0,1973-02-21,72.41,2026-09-04,Yahoo Finance screener via yfinance
CRL,"Charles River Laboratories International, Inc.",NYQ,USD,293.35,14130002944.0,261481629.0,2000-06-23,303.31,2026-09-04,Yahoo Finance screener via yfinance
MAS,Masco Corporation,NYQ,USD,71.42,14083125248.0,169312180.0,1980-03-17,83.64,2026-09-04,Yahoo Finance screener via yfinance
STRL,"Sterling Infrastructure, Inc.",NMS,USD,460.03,14071635968.0,358280105.0,1991-07-12,1005.68,2026-09-04,Yahoo Finance screener via yfinance
RNR,RenaissanceRe Holdings Ltd.,NYQ,USD,337.97,14043292672.0,109262659.0,1995-07-27,340.2436,2026-09-04,Yahoo Finance screener via yfinance
CHKP,Check Point Software Technologies Ltd.,NMS,USD,137.41,14029647872.0,162432911.0,1996-06-28,210.66,2026-09-04,Yahoo Finance screener via yfinance
TRMB,Trimble Inc.,NMS,USD,60.1,14014107648.0,200408438.0,1990-07-20,84.42,2026-09-04,Yahoo Finance screener via yfinance
GRAB,Grab Holdings Limited,NMS,USD,3.42,13992252416.0,155987633.0,2020-12-01,6.62,2026-09-04,Yahoo Finance screener via yfinance
QXO,"QXO, Inc.",NYQ,USD,13.46,13964624896.0,294310182.0,2012-04-17,27.61,2026-09-04,Yahoo Finance screener via yfinance
SUN,Sunoco LP,NYQ,USD,73.99,13940741120.0,32161973.0,2012-09-20,78.11,2026-09-04,Yahoo Finance screener via yfinance
MLI,"Mueller Industries, Inc.",NYQ,USD,62.96,13925579776.0,91262094.0,1991-02-25,71.12,2026-09-04,Yahoo Finance screener via yfinance
CACI,CACI International Inc,NYQ,USD,630.0,13922710528.0,180300330.0,1980-03-17,683.5,2026-09-04,Yahoo Finance screener via yfinance
LULU,lululemon athletica inc.,NMS,USD,121.77,13827460096.0,423359098.0,2007-07-27,225.98,2026-09-04,Yahoo Finance screener via yfinance
ARX.TO,ARC Resources Ltd.,TOR,CAD,33.67,13816115623.0,106757905.0,1996-08-13,34.4,2026-09-04,Yahoo Finance screener via yfinance
COO,"The Cooper Companies, Inc.",NMS,USD,70.64,13776963584.0,175584903.0,1983-01-21,89.83,2026-09-04,Yahoo Finance screener via yfinance
SJM,The J. M. Smucker Company,NYQ,USD,128.51,13727846400.0,197434668.0,1994-10-31,135.89,2026-09-04,Yahoo Finance screener via yfinance
CSL,Carlisle Companies Incorporated,NYQ,USD,345.04,13702964224.0,185819567.0,1973-02-21,432.91,2026-09-04,Yahoo Finance screener via yfinance
